Title,Property_Size,Bedrooms,Bathrooms,Furnishing,Region,Region_Name,Region_Parent_Name,Is_Boost,Price
"4bdrm Duplex in Millennium Estate, Millenuim/UPS for sale",230,4,4,Semi-Furnished,"Gbagada, Millenuim/UPS",Millenuim/UPS,Lagos State,Enterprise,400000000.0
4bdrm Duplex in Ibadan for sale,800,4,5,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,220000000.0
"4bdrm Duplex in Carlton Gate, Off for sale",620,4,5,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,350000000.0
5bdrm Duplex in Chevron for sale,600,5,6,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,350000000.0
5bdrm Duplex in Ikota for sale,500,5,6,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,550000000.0
4bdrm Duplex in Chevron for sale,200,4,4,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,320000000.0
5bdrm Duplex in Chevron for sale,300,5,6,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,500000000.0
5bdrm Duplex in Ikota for sale,250,5,5,Semi-Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,550000000.0
4bdrm Duplex in Zone B for sale,400,4,4,Unfurnished,"Apo District, Zone B",Zone B,Abuja (FCT),Diamond,250000000.0
4bdrm Maisonette in Opebi for sale,250,4,5,Semi-Furnished,"Ikeja, Opebi",Opebi,Lagos State,Diamond,420000000.0
4bdrm Duplex in GRA Phase 1 for sale,400,4,5,Semi-Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Diamond,450000000.0
Furnished 5bdrm Duplex in Lifecamp for sale,800,5,6,Furnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,720000000.0
"Furnished 4bdrm Duplex in Luxury Villa, Omole Phase 2 for sale",100,4,4,Furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Lagos State,Enterprise,450000000.0
5bdrm Duplex in Berger for sale,760,5,5,Unfurnished,"Ojodu, Berger",Berger,Lagos State,Diamond,600000000.0
5bdrm Duplex in Osapa london for sale,300,5,5,Unfurnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,700000000.0
4bdrm Duplex in Ado / Ajah for sale,250,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,200000000.0
Mini Flat in Abraham Adesanya Estate for sale,230,1,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,60000000.0
4bdrm Duplex in Ikota for sale,250,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,280000000.0
1bdrm Apartment in Sangotedo for sale,200,1,1,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Enterprise,40000000.0
20bdrm House in Owerri for sale,800,20,13,Unfurnished,"Imo State, Owerri",Owerri,Imo State,Enterprise,450000000.0
5bdrm Bungalow in Umuguma Owerri Imo for sale,465,5,5,Semi-Furnished,"Imo State, Owerri",Owerri,Imo State,Diamond,55500000.0
4bdrm Bungalow in By Lord'S Choosen for sale,465,4,4,Semi-Furnished,"Imo State, Owerri",Owerri,Imo State,Diamond,95000000.0
"4bdrm Bungalow in Obi Wali ,Rumuigbo for sale",930,4,4,Semi-Furnished,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,Diamond,65000000.0
"6bdrm Duplex in Independent Layout,  for sale",1000,6,6,Semi-Furnished,"Enugu State, Enugu",Enugu,Enugu State,Diamond,385000000.0
"5bdrm Duplex in Gated Estate, Off for sale",465,5,5,Unfurnished,"Port-Harcourt, East West Road",East West Road,Port-Harcourt,Diamond,190000000.0
10bdrm Block of Flats in Near Osisioma  for sale,930,10,10,Semi-Furnished,"Abia State, Aba North",Aba North,Abia State,Diamond,210000000.0
5bdrm Duplex in Karsana for sale,800,5,6,Unfurnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Diamond,520000000.0
3bdrm Maisonette in Lekki Phase 1 for sale,33,3,3,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,320000000.0
"5bdrm Bungalow in Gospel Estate, Ojoo for sale",600,5,6,Semi-Furnished,"Ibadan, Ojoo",Ojoo,Oyo State,Enterprise,50000000.0
2bdrm Apartment in Spg Road Ikate for sale,300,2,2,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,200000000.0
"5bdrm Duplex in Jahi Gilmore,Fct for sale",500,5,5,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Diamond,500000000.0
20bdrm Block of Flats in Ilupeju for sale,648,20,20,Unfurnished,"Ilupeju, Ilupeju Industrial Estate",Ilupeju Industrial Estate,Lagos State,Diamond,200000000.0
5bdrm Duplex in Chevron for sale,600,5,6,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,600000000.0
"6bdrm Bungalow in Gwarimpa Estate Fct, Gwarinpa for sale",600,6,6,Semi-Furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,180000000.0
5bdrm Duplex in In Chevron for sale,450,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,500000000.0
"4bdrm Duplex in Gowon Estate, Egbeda for sale",300,4,4,Semi-Furnished,"Alimosho, Egbeda",Egbeda,Lagos State,Diamond,250000000.0
5bdrm Duplex in Ikota for sale,287,5,5,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,420000000.0
4bdrm Duplex in Ikota Lekki for sale,289,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,220000000.0
"Furnished 4bdrm Duplex in Ikeja, Opebi for sale",500,4,5,Furnished,"Ikeja, Opebi",Opebi,Lagos State,Diamond,350000000.0
"3bdrm Block of Flats in College Road, Ogba GRA for sale",635,3,2,Unfurnished,"Ogba, Ogba GRA",Ogba GRA,Lagos State,Diamond,350000000.0
2bdrm Block of Flats in Oregun Ikeja for sale,630,2,2,Unfurnished,"Ikeja, Oregun",Oregun,Lagos State,Diamond,140000000.0
3bdrm Block of Flats in Ipaja for sale,660,3,3,Unfurnished,"Lagos State, Ipaja",Ipaja,Lagos State,Diamond,65000000.0
4bdrm Duplex in Millenuim/UPS for sale,350,4,4,Semi-Furnished,"Gbagada, Millenuim/UPS",Millenuim/UPS,Lagos State,Enterprise,350000000.0
"4bdrm Duplex in Freedom Way, Lekki Phase 1 for sale",350,4,4,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,400000000.0
"5bdrm Duplex in Ibara Gra, Abeokuta South for sale",700,5,5,Semi-Furnished,"Ogun State, Abeokuta South",Abeokuta South,Ogun State,Diamond,350000000.0
Furnished 5bdrm Duplex in VGC / Ajah for sale,10,5,5,Furnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,Diamond,350000000.0
3bdrm Apartment in Durumi for sale,250,3,3,Unfurnished,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),Diamond,90000000.0
4bdrm Apartment in Benin City for sale,900,4,5,Unfurnished,"Edo State, Benin City",Benin City,Edo State,Diamond,25000000.0
5bdrm Duplex in Osapa london for sale,500,5,5,Semi-Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Diamond,900000000.0
5bdrm Duplex in New Oko Oba for sale,800,5,5,Unfurnished,"Agege, New Oko Oba",New Oko Oba,Lagos State,Enterprise,330000000.0
4bdrm Block of Flats in Ipaja for sale,600,4,4,Unfurnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Lagos State,Diamond,150000000.0
5bdrm Duplex in Lekki Phase 1 for sale,500,5,5,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,700000000.0
4bdrm Duplex in Chevron for sale,500,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,235000000.0
Furnished 3bdrm Block of Flats in Aguda / Surulere for sale,500,3,3,Furnished,"Surulere, Aguda / Surulere",Aguda / Surulere,Lagos State,Diamond,160000000.0
2bdrm Maisonette in Lekki Phase 1 for sale,500,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,220000000.0
5bdrm Duplex in Ado / Ajah for sale,350,5,5,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Diamond,270000000.0
Furnished 2bdrm Block of Flats in Baruwa for sale,600,2,2,Furnished,"Ipaja, Baruwa",Baruwa,Lagos State,Diamond,165000000.0
5bdrm Duplex in Osapa london for sale,500,5,5,Unfurnished,"Lekki, Osapa london",Osapa london,Lagos State,Diamond,900000000.0
2bdrm Block of Flats in Mercyland Estate for sale,650,2,3,Unfurnished,"Lagos State, Ipaja",Ipaja,Lagos State,Diamond,110000000.0
5bdrm Duplex in Chevron for sale,500,5,5,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,600000000.0
3bdrm Apartment in Lekkii for sale,300,3,3,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,450000000.0
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale",350,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,252000000.0
"1bdrm Apartment in Ajah, Off Lekki-Epe Expressway for sale",200,1,1,Unfurnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Lagos State,Enterprise,42750000.0
5bdrm Duplex in Omole Phase 2 Lagos for sale,450,5,6,Unfurnished,"Ikeja, Omole Phase 2",Omole Phase 2,Lagos State,Enterprise,550000000.0
2bdrm Apartment in Ikate for sale,350,2,2,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,200000000.0
4bdrm Duplex in Lekki Scheme 2 for sale,350,4,5,Unfurnished,"Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,Enterprise,130000000.0
"Furnished 5bdrm Duplex in Chevron, Lekki for sale",150,5,6,Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,450000000.0
Furnished 5bdrm Duplex in Allen Ikeja Lagos for sale,150,5,6,Furnished,"Ikeja, Allen Avenue",Allen Avenue,Lagos State,Enterprise,620000000.0
5bdrm Duplex in Opebi for sale,500,5,6,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,340000000.0
5bdrm Duplex in Lekki for sale,500,5,6,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,680000000.0
5bdrm Duplex in Omole Phase 1 Lagos for sale,450,5,6,Unfurnished,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,Enterprise,650000000.0
4bdrm Duplex in Ojo for sale,500,4,4,Unfurnished,"Lagos State, Ojo",Ojo,Lagos State,Enterprise,550000000.0
Furnished 5bdrm Duplex in Magodo Gra Phase 2 for sale,150,5,6,Furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,Enterprise,720000000.0
"3bdrm Bungalow in Gwarinpa, Life Camp for sale",750,3,4,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Diamond,60000000.0
"4bdrm Duplex in Shell Cooperative, Eneka for sale",450,4,4,Unfurnished,"Port-Harcourt, Eneka",Eneka,Port-Harcourt,Diamond,160000000.0
"4bdrm Duplex in Pearl Garden, Eneka for sale",450,4,4,Unfurnished,"Port-Harcourt, Eneka",Eneka,Port-Harcourt,Diamond,290000000.0
"5bdrm Duplex in Ada George Estate, Obio-Akpor for sale",930,5,5,Unfurnished,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,Diamond,235000000.0
"3bdrm Duplex in Capital City, Rukpokwu for sale",253,3,3,Unfurnished,"Port-Harcourt, Rukpokwu",Rukpokwu,Port-Harcourt,Diamond,100000000.0
5bdrm Duplex in Gwarinpa Extension for sale,1000,5,6,Semi-Furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Enterprise,300000000.0
"4bdrm Bungalow in Ayhomes Luxury Smart, Igando-Oloja for sale",300,4,4,Semi-Furnished,"Ibeju, Igando-Oloja",Igando-Oloja,Lagos State,Diamond,95000000.0
4bdrm Duplex in Gaduwa for sale,200,4,5,Unfurnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),Enterprise,225000000.0
"5bdrm Duplex in Estate, Ajah for sale",650,5,5,Semi-Furnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,160000000.0
"Furnished 5bdrm Duplex in Estate, Lugbe District for sale",1500,5,5,Furnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,700000000.0
"3bdrm Bungalow in Estate, Kurudu for sale",500,3,3,Semi-Furnished,"Abuja (FCT), Kurudu",Kurudu,Abuja (FCT),Enterprise,65000000.0
"Furnished 5bdrm Duplex in Riverpark, Lugbe District for sale",500,5,5,Furnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Diamond,320000000.0
4bdrm Duplex in Ogba GRA for sale,500,4,5,Semi-Furnished,"Ogba, Ogba GRA",Ogba GRA,Lagos State,Enterprise,240000000.0
"4bdrm House in Akinola Cole, Adeniyi Jones for sale",200,4,4,Semi-Furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Diamond,450000000.0
Furnished 2bdrm Block of Flats in Allen Avenue for sale,500,2,2,Furnished,"Ikeja, Allen Avenue",Allen Avenue,Lagos State,Enterprise,180000000.0
4bdrm Duplex in Samonda for sale,500,4,5,Semi-Furnished,"Ibadan, Samonda",Samonda,Oyo State,Enterprise,300000000.0
"3bdrm Bungalow in Abdulsalam Estate, Akobo for sale",500,3,3,Unfurnished,"Ibadan, Akobo",Akobo,Oyo State,Enterprise,85000000.0
Furnished 4bdrm Duplex in Phase1 for sale,500,4,4,Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,450000000.0
4bdrm Duplex in Ikota for sale,500,4,5,Semi-Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,240000000.0
5bdrm Duplex in Ikota for sale,300,5,5,Semi-Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,400000000.0
"4bdrm Duplex in Inside An Estate, Alausa for sale",250,4,4,Unfurnished,"Ikeja, Alausa",Alausa,Lagos State,Diamond,400000000.0
"1bdrm Block of Flats in Good Location, Oshimili North for sale",1002,1,1,Unfurnished,"Delta State, Oshimili North",Oshimili North,Delta State,Diamond,200000000.0
Studio Apartment in Surulere for sale,145,1,1,Semi-Furnished,"Lagos State, Surulere",Surulere,Lagos State,Diamond,50000000.0
"4bdrm Maisonette in In An Estate, Opebi for sale",250,4,4,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Diamond,420000000.0
"4bdrm Duplex in Inside An Estate, Opebi for sale",300,4,4,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Diamond,490000000.0
"2bdrm Block of Flats in Maya, Ikorodu Garage for sale",650,2,2,Unfurnished,"Ikorodu, Ikorodu Garage",Ikorodu Garage,Lagos State,Diamond,8000000.0
"2bdrm Block of Flats in Abiola Estate, Ayobo for sale",500,2,2,Unfurnished,"Ipaja, Ayobo",Ayobo,Lagos State,Diamond,70000000.0
"3bdrm House in Ibagwa Nike, Enugu for sale",500,3,3,Semi-Furnished,"Enugu State, Enugu",Enugu,Enugu State,Diamond,85000000.0
3bdrm Duplex in Ajah for sale,100,3,3,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,75000000.0
2bdrm Apartment in Lekki Phase 1 for sale,100,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,275000000.0
"5bdrm Duplex in Megamound Estate, Lekki for sale",100,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,420000000.0
"5bdrm Duplex in Orchid, Lekki for sale",100,5,5,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,350000000.0
"6bdrm Penthouse in Efab Metropolis, Gwarinpa for sale",850,6,6,Semi-Furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Enterprise,470000000.0
3bdrm Bungalow in Elerangbe for sale,300,3,3,Unfurnished,"Ibeju, Elerangbe",Elerangbe,Lagos State,Diamond,80000000.0
4bdrm Maisonette in Opebi for sale,200,4,4,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,350000000.0
"5bdrm Duplex in Efab Metropolis, Gwarinpa for sale",770,5,5,Semi-Furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Enterprise,380000000.0
2bdrm Apartment in Ajah Lagos Mobil for sale,2500,2,2,Unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,Diamond,75000000.0
5bdrm Duplex in Chevron Estate for sale,350,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,550000000.0
3bdrm Duplex in Ojuelegba for sale,500,3,3,Semi-Furnished,"Surulere, Ojuelegba",Ojuelegba,Lagos State,Diamond,400000000.0
3bdrm Apartment in New Garage / Gbagada for sale,500,3,3,Semi-Furnished,"Gbagada, New Garage / Gbagada",New Garage / Gbagada,Lagos State,Diamond,150000000.0
2bdrm Apartment in Lekki Phase 1 for sale,500,2,2,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,280000000.0
4bdrm Maisonette in Lekki Phase 1 for sale,260,4,4,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,420000000.0
"7bdrm House in No Estate, Gberigbe for sale",1200,7,10,Unfurnished,"Ikorodu, Gberigbe",Gberigbe,Lagos State,Diamond,60000000.0
"5bdrm Duplex in Osapa London, Lekki for sale",300,5,6,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,250000000.0
"2bdrm Bungalow in Elemoro, Bogije for sale",312,2,3,Unfurnished,"Ibeju, Bogije",Bogije,Lagos State,Enterprise,30000000.0
Furnished 5bdrm Duplex in Oluyole for sale,600,5,5,Furnished,"Ibadan, Oluyole Estate",Oluyole Estate,Oyo State,Enterprise,295000000.0
4bdrm Duplex in Galadimawa for sale,700,4,4,Unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),Diamond,240000000.0
5bdrm Duplex in Asokoro for sale,500,5,5,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),Diamond,930000000.0
4bdrm House in Life Camp for sale,500,4,4,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Diamond,280000000.0
"10bdrm Block of Flats in Mokola, Ibadan North West for sale",500,10,3,Unfurnished,"Ibadan, Ibadan North West",Ibadan North West,Oyo State,Enterprise,120000000.0
"3bdrm Bungalow in Karinkapo Estate, Akala Express for sale",400,3,4,Unfurnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,45000000.0
"4bdrm Duplex in Kolapo Ishola Gra, Akobo for sale",400,4,5,Semi-Furnished,"Ibadan, Akobo",Akobo,Oyo State,Enterprise,270000000.0
"4bdrm Duplex in Diamond Estate Phase, Sangotedo for sale",450,4,4,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Diamond,160000000.0
"4bdrm Duplex in Estate, Opebi for sale",280,4,4,Semi-Furnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,450000000.0
"2bdrm Bungalow in Progressive Estat, Akala Express for sale",600,2,2,Unfurnished,"Ibadan, Akala Express",Akala Express,Oyo State,Diamond,75000000.0
5bdrm Duplex in Malami Estate for sale,450,5,5,Unfurnished,"Ibadan, Oluyole Estate",Oluyole Estate,Oyo State,Diamond,275000000.0
"5bdrm Duplex in Basic Estate, Lokogoma for sale",800,5,6,Semi-Furnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),Diamond,350000000.0
"7bdrm Duplex in Efab Metropolis, Gwarinpa for sale",900,7,7,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Diamond,650000000.0
5bdrm Duplex in Omole Phase 1 for sale,800,5,5,Semi-Furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,Enterprise,700000000.0
"3bdrm Block of Flats in Aloba Ipaja Lagos, Alimosho for sale",625,3,4,Semi-Furnished,"Lagos State, Alimosho",Alimosho,Lagos State,Diamond,85000000.0
Furnished 2bdrm Block of Flats in Alagbole Via Ojodu for sale,700,2,2,Furnished,"Lagos State, Ojodu",Ojodu,Lagos State,Diamond,260000000.0
Furnished 5bdrm Mansion in Lekki Chevron Orchid for sale,600,5,5,Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,600000000.0
Furnished 4bdrm Duplex in Chevron Lekki for sale,500,4,4,Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,210000000.0
4bdrm Duplex in Ikota for sale,500,4,4,Semi-Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,300000000.0
"Furnished 2bdrm Block of Flats in Residential And, Epe Road for sale",700,2,2,Furnished,"Epe, Epe Road",Epe Road,Lagos State,Diamond,120000000.0
"Furnished 5bdrm Duplex in Private Estate Lekki, Chevron for sale",600,5,5,Furnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,400000000.0
Furnished 4bdrm Duplex in Residential Area Epe for sale,400,4,4,Furnished,"Epe, Epe Road",Epe Road,Lagos State,Diamond,60000000.0
"4bdrm Duplex in Orchild Estate, Chevron for sale",500,4,4,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,160000000.0
5bdrm Bungalow in Obio-Akpor for sale,500,5,5,Semi-Furnished,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,Diamond,130000000.0
4bdrm Duplex in Guzape for sale,450,4,4,Unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),Diamond,270000000.0
"20bdrm Duplex in Jikwoyi, Asokoro for sale",2500,20,20,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),Diamond,140000000.0
4bdrm Duplex in Katampe (Main) for sale,400,4,5,Semi-Furnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Diamond,330000000.0
3bdrm Block of Flats in Kado for sale,120,3,4,Unfurnished,"Abuja (FCT), Kado",Kado,Abuja (FCT),Diamond,140000000.0
3bdrm Block of Flats in Wuse 2 for sale,40,3,4,Semi-Furnished,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),Diamond,400000000.0
4bdrm Duplex in Omole Phase 2 for sale,400,4,4,Unfurnished,"Ikeja, Omole Phase 2",Omole Phase 2,Lagos State,Diamond,500000000.0
4bdrm Duplex in Durumi for sale,310,4,5,Unfurnished,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),Diamond,200000000.0
3bdrm Block of Flats in Jahi for sale,150,3,4,Semi-Furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Diamond,170000000.0
Furnished 3bdrm Apartment in Ikoyi for sale,690,3,3,Furnished,"Ikoyi, Old Ikoyi",Old Ikoyi,Lagos State,Enterprise,700000000.0
4bdrm Duplex in Katampe for sale,500,4,5,Unfurnished,"Katampe, Katampe Extension",Katampe Extension,Abuja (FCT),Diamond,250000000.0
6bdrm Duplex in Gaduwa Estate Main for sale,700,6,6,Semi-Furnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),Diamond,320000000.0
4bdrm Duplex in Ibadan for sale,1500,4,5,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Diamond,250000000.0
5bdrm Duplex in Lekki Phase 1 for sale,500,5,6,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,550000000.0
4bdrm Duplex in Chevron for sale,580,4,5,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Diamond,320000000.0
"4bdrm Duplex in Ajah, Lekki for sale",250,4,4,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,180000000.0
5bdrm Duplex in Ilasan for sale,500,5,6,Unfurnished,"Lekki, Ilasan",Ilasan,Lagos State,Diamond,400000000.0
4bdrm Duplex in Ikota for sale,300,4,5,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,220000000.0
"5bdrm Bungalow in Soka, Ibadan for sale",555,5,7,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Enterprise,30000000.0
"3bdrm Bungalow in Bako, Ibadan for sale",250,3,4,Semi-Furnished,"Oyo State, Ibadan",Ibadan,Oyo State,Enterprise,25000000.0
20bdrm Bungalow in Okeira for sale,800,20,20,Unfurnished,"Ogba, Oke-Ira / Ogba",Oke-Ira / Ogba,Lagos State,Enterprise,250000000.0
2bdrm Block of Flats in Katampe (Main) for sale,200,2,2,Unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Diamond,125000000.0
4bdrm Duplex in Life Camp for sale,500,4,6,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Diamond,150000000.0
5bdrm Duplex in Life Camp for sale,500,5,6,Semi-Furnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Diamond,270000000.0
3bdrm Apartment in Jahi for sale,800,3,4,Semi-Furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Enterprise,150000000.0
Furnished 5bdrm Duplex in Johns Lwofe for sale,700,5,6,Furnished,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,Enterprise,125000000.0
"3bdrm Block of Flats in Abraham Adesanya, Lekki Expressway for sale",1500,3,3,Unfurnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Diamond,65000000.0
"3bdrm Apartment in Lekki, Ikate for sale",300,3,3,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,270000000.0
